CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000009.SZ,2010-01-04,4.67637,4.604801,4.68979,4.586909,4.63546,-1.341704,-0.062623,17362671.0,189401385.35,1.757142,4.667424
000009.SZ,2010-01-05,4.627167,4.479555,4.654005,4.434825,4.476019,-2.719901,-0.125246,31463320.0,332003950.53,3.18416,4.604801
000009.SZ,2010-01-06,4.479555,4.475082,4.564544,4.394567,4.469942,-0.099855,-0.004473,23408440.0,246690071.57,2.368988,4.479555
000009.SZ,2010-01-07,4.425878,4.564544,4.716628,4.354309,4.547102,1.999102,0.089461,47286323.0,506484111.32,4.785485,4.475082
000009.SZ,2010-01-08,4.542178,4.797143,4.819509,4.475082,4.687704,5.095794,0.2326,55376908.0,610549122.96,5.60427,4.564544
000009.SZ,2010-01-11,4.837401,4.698736,4.90897,4.658478,4.753376,-2.051379,-0.098408,35949329.0,401631398.99,3.638155,4.797143
000009.SZ,2010-01-12,4.707682,4.823982,4.841874,4.67637,4.775566,2.665526,0.125246,30818403.0,345836758.81,3.118893,4.698736
000009.SZ,2010-01-13,4.671897,4.555597,4.721101,4.475082,4.601793,-5.563543,-0.268384,42202056.0,457186494.98,4.270945,4.823982
000009.SZ,2010-01-14,4.542178,4.61822,4.649532,4.452717,4.587414,1.374639,0.062623,20968417.0,226482560.29,2.122052,4.555597
000009.SZ,2010-01-15,4.636113,4.873186,4.922389,4.622694,4.827307,5.520852,0.254965,55553336.0,629832272.99,5.622125,4.61822
000009.SZ,2010-01-18,4.868713,5.011851,5.105785,4.819509,5.000643,2.845474,0.138665,43466278.0,509639623.85,4.398887,4.873186
000009.SZ,2010-01-19,5.070001,5.047635,5.271289,5.020797,5.136184,0.713999,0.035785,45600201.0,548477397.07,4.614845,5.011851
000009.SZ,2010-01-20,5.016324,5.016324,5.235504,4.935809,5.104816,-0.62032,-0.031312,52412453.0,626739310.08,5.304261,5.047635
000009.SZ,2010-01-21,4.989485,5.02527,5.096839,4.819509,4.973345,0.178341,0.008946,29869218.0,348392086.41,3.022833,5.016324
000009.SZ,2010-01-22,4.900024,4.801616,4.980539,4.68979,4.829501,-4.450579,-0.223654,21743695.0,246624375.82,2.200512,5.02527
000009.SZ,2010-01-25,4.79267,4.506394,4.79267,4.488501,4.601556,-6.148403,-0.295223,26727524.0,289532468.33,2.704887,4.801616
000009.SZ,2010-01-26,4.501921,4.278267,4.551124,4.229063,4.379009,-5.062289,-0.228127,18500082.0,191202408.95,1.872251,4.506394
000009.SZ,2010-01-27,4.273794,4.349836,4.461663,4.215644,4.328184,1.672854,0.071569,17438021.0,178244392.2,1.764768,4.278267
000009.SZ,2010-01-28,4.34089,4.448244,4.497448,4.300632,4.4213,2.262329,0.098408,9917137.0,103433397.37,1.003637,4.349836
000009.SZ,2010-01-29,4.421405,4.421405,4.555597,4.349836,4.457723,-0.603349,-0.026838,14017941.0,147345260.49,1.418648,4.448244
000009.SZ,2010-02-01,4.39904,4.434825,4.542178,4.229063,4.360187,0.303506,0.013419,18627319.0,191733622.13,1.885127,4.421405
000009.SZ,2010-02-02,4.466136,4.354309,4.609274,4.322998,4.49085,-1.815524,-0.080515,14740990.0,156037070.67,1.491822,4.434825
000009.SZ,2010-02-03,4.354309,4.519813,4.542178,4.220117,4.414411,3.800917,0.165504,25911083.0,269847411.83,2.622252,4.354309
000009.SZ,2010-02-04,4.475082,4.998432,4.998432,4.452717,4.93674,10.589348,0.478619,111980726.0,1296969903.07,11.332668,4.519813
000009.SZ,2010-02-05,5.007378,4.756886,5.168408,4.707682,4.949461,-4.832434,-0.241546,106650902.0,1238272647.06,10.780669,4.998432
000009.SZ,2010-02-08,4.712155,4.586909,4.765832,4.524286,4.613709,-3.573278,-0.169977,44087202.0,478783248.59,4.456498,4.756886
000009.SZ,2010-02-09,4.63164,4.461663,4.703209,4.407986,4.516696,-2.73051,-0.125246,27566339.0,293389404.95,2.786508,4.586909
000009.SZ,2010-02-10,4.497448,4.519813,4.542178,4.434825,4.495774,1.303324,0.05815,16080509.0,170393235.28,1.625478,4.461663
000009.SZ,2010-02-11,4.519813,4.488501,4.586909,4.461663,4.510557,-0.692761,-0.031312,13740431.0,146051255.63,1.388934,4.519813
000009.SZ,2010-02-12,4.519813,4.613747,4.654005,4.475082,4.588661,2.790375,0.125246,17734806.0,191605355.29,1.7927,4.488501
000009.SZ,2010-02-22,4.542178,4.475082,4.569017,4.443771,4.490844,-3.005479,-0.138665,19826890.0,209872310.75,2.004176,4.613747
000009.SZ,2010-02-23,4.466136,4.546651,4.564544,4.452717,4.501204,1.599281,0.071569,16552975.0,175600532.64,1.673236,4.475082
000009.SZ,2010-02-24,4.551124,4.707682,4.716628,4.533232,4.664446,3.541741,0.161031,26824723.0,294356871.44,2.711543,4.546651
000009.SZ,2010-02-25,4.765832,4.761359,4.873186,4.667424,4.748265,1.140197,0.053677,31558889.0,352220137.8,3.19009,4.707682
000009.SZ,2010-02-26,4.74794,4.815036,4.926862,4.716628,4.84856,1.127343,0.053677,36467271.0,415177908.65,3.686247,4.761359
000009.SZ,2010-03-01,4.783724,4.855293,4.895551,4.707682,4.796611,0.836082,0.040258,29718020.0,334886719.53,3.004008,4.815036
000009.SZ,2010-03-02,4.832928,4.90897,5.02527,4.80609,4.934451,1.105533,0.053677,33740200.0,390609120.06,3.410585,4.855293
000009.SZ,2010-03-03,4.900024,5.105785,5.195247,4.832928,5.063422,4.009296,0.196815,64356743.0,763611595.91,6.505418,4.90897
000009.SZ,2010-03-04,5.074474,4.935809,5.31602,4.922389,5.133272,-3.329101,-0.169977,53605993.0,644421671.28,5.418693,5.105785
000009.SZ,2010-03-05,4.926862,4.882132,5.061055,4.877659,4.954164,-1.087499,-0.053677,23735618.0,275832465.48,2.399284,4.935809
000009.SZ,2010-03-08,4.971593,5.056582,5.096839,4.900024,5.019457,3.57323,0.17445,23415211.0,275526901.62,2.366896,4.882132
000009.SZ,2010-03-09,5.020797,5.011851,5.186301,4.962647,5.064236,-0.884604,-0.044731,28202642.0,334683937.47,2.850828,5.056582
000009.SZ,2010-03-10,5.007378,4.832928,5.052108,4.810563,4.899485,-3.569996,-0.178923,25235760.0,290180839.1,2.550924,5.011851
000009.SZ,2010-03-11,4.832928,4.832928,4.832928,4.832928,,0.0,0.0,0.0,0.0,,4.832928
000009.SZ,2010-03-12,4.819509,4.752413,4.846347,4.698736,4.761368,-1.665973,-0.080515,21084484.0,235935804.08,2.131298,4.832928
000009.SZ,2010-03-15,4.752413,4.654005,4.752413,4.600328,4.650761,-2.070687,-0.098408,12914860.0,141324039.68,1.305482,4.752413
000009.SZ,2010-03-16,4.654005,4.67637,4.694263,4.586909,4.641674,0.480562,0.022365,11862255.0,129564681.28,1.199081,4.654005
000009.SZ,2010-03-17,4.721101,4.79267,4.823982,4.67637,4.762452,2.486969,0.1163,18915991.0,211716164.13,1.912099,4.67637
000009.SZ,2010-03-18,4.801616,4.828455,4.90897,4.774778,4.839338,0.746652,0.035785,21041407.0,239121478.88,2.126943,4.79267
000009.SZ,2010-03-19,4.828455,4.90897,4.917916,4.801616,4.86043,1.667517,0.080515,16674367.0,190279280.05,1.685507,4.828455
000009.SZ,2010-03-22,4.953701,4.873186,4.953701,4.841874,4.879134,-0.728963,-0.035785,15578533.0,178425587.37,1.574736,4.90897
000009.SZ,2010-03-23,4.891078,4.738993,4.891078,4.730047,4.772868,-2.753685,-0.134192,15946469.0,178851288.0,1.611928,4.873186
000009.SZ,2010-03-24,4.783724,4.774778,4.828455,4.738993,4.775883,0.755109,0.035785,10766879.0,120830972.6,1.088356,4.738993
000009.SZ,2010-03-25,4.765832,4.738993,4.797143,4.68979,4.752749,-0.74945,-0.035785,11281022.0,126017486.31,1.140328,4.774778
000009.SZ,2010-03-26,4.738993,4.815036,4.828455,4.712155,4.787333,1.604607,0.076042,9569389.0,107637142.12,0.967309,4.738993
