CODES,DATES,SeqOpenPrice,SeqClosePrice,SeqHighPrice,SeqLowPrice,SeqAvgPrice,SeqRiseAndFall,SeqUpAndDowns,SeqTurnoverVolume,SeqTurnoverValue,SeqTurnoverRate,SeqPrevClosePrice
000158.SZ,2010-01-04,7.111539,7.096154,7.342308,7.019231,7.158889,0.985222,0.069231,17621491.0,167255371.77,2.451307,7.026923
000158.SZ,2010-01-05,7.103846,7.15,7.296154,7.05,7.204413,0.758808,0.053846,18038364.0,172279675.54,2.509298,7.096154
000158.SZ,2010-01-06,7.15,6.819231,7.211539,6.780769,6.936684,-4.626143,-0.330769,30938098.0,284713688.38,4.303766,7.15
000158.SZ,2010-01-07,6.803846,6.842308,6.95,6.75,6.84934,0.338409,0.023077,17012158.0,154625920.33,2.366543,6.819231
000158.SZ,2010-01-08,6.803846,6.903846,6.919231,6.711539,6.830034,0.899382,0.061538,9120656.0,82670027.06,1.268765,6.842308
000158.SZ,2010-01-11,6.988462,7.242308,7.45,6.842308,7.212224,4.902507,0.338462,25873302.0,247371810.35,3.599208,6.903846
000158.SZ,2010-01-12,7.234615,7.411539,7.503846,7.180769,7.394534,2.336697,0.169231,18509589.0,181354983.12,2.57485,7.242308
000158.SZ,2010-01-13,7.219231,7.203846,7.419231,7.126923,7.245743,-2.802283,-0.207692,18020315.0,173075494.15,2.506787,7.411539
000158.SZ,2010-01-14,7.211539,7.696154,7.726923,7.196154,7.486121,6.833956,0.492308,22633560.0,224456058.84,3.148531,7.203846
000158.SZ,2010-01-15,7.626923,7.642308,7.773077,7.55,7.669717,-0.69965,-0.053846,12519579.0,127144237.2,1.741586,7.696154
000158.SZ,2010-01-18,7.742308,7.703846,7.880769,7.55,7.746721,0.805234,0.061538,13869402.0,142240949.6,1.929358,7.642308
000158.SZ,2010-01-19,7.765385,7.626923,7.765385,7.557692,7.625726,-0.998502,-0.076923,12435911.0,125583340.51,1.729947,7.703846
000158.SZ,2010-01-20,7.665385,7.357692,7.796154,7.242308,7.508434,-3.530005,-0.269231,17296331.0,172028695.89,2.406074,7.626923
000158.SZ,2010-01-21,7.357692,7.134615,7.457692,7.096154,7.258809,-3.031887,-0.223077,15591099.0,150009006.85,2.168861,7.357692
000158.SZ,2010-01-22,6.973077,7.065385,7.219231,6.796154,7.006306,-0.97035,-0.069231,12623148.0,117309415.26,1.755993,7.134615
000158.SZ,2010-01-25,7.065385,6.780769,7.134615,6.765385,6.929018,-4.028307,-0.284615,8638310.0,79409589.49,1.201666,7.065385
000158.SZ,2010-01-26,6.780769,6.473077,6.896154,6.403846,6.597809,-4.53772,-0.307692,8593634.0,75298724.83,1.195451,6.780769
000158.SZ,2010-01-27,6.419231,6.519231,6.734615,6.35,6.538328,0.713012,0.046154,8994158.0,78112695.8,1.251168,6.473077
000158.SZ,2010-01-28,6.542308,6.626923,6.711539,6.411539,6.58366,1.651917,0.107692,7384412.0,64567512.64,1.027238,6.519231
000158.SZ,2010-01-29,6.603846,6.65,6.803846,6.55,6.696799,0.34823,0.023077,6686593.0,59449418.68,0.930165,6.626923
000158.SZ,2010-02-01,6.626923,6.442308,6.688462,6.380769,6.480659,-3.123193,-0.207692,6049206.0,52082794.05,0.841499,6.65
000158.SZ,2010-02-02,6.457692,6.688462,6.834615,6.457692,6.691335,3.820896,0.246154,11429590.0,101537455.26,1.589958,6.442308
000158.SZ,2010-02-03,6.573077,6.888462,6.973077,6.473077,6.788612,2.990224,0.2,13074504.0,117803830.76,1.818781,6.688462
000158.SZ,2010-02-04,6.857692,7.073077,7.188462,6.826923,7.017445,2.680067,0.184615,16994736.0,158181533.99,2.36412,6.888462
000158.SZ,2010-02-05,6.926923,6.988462,7.219231,6.865385,7.036267,-1.196302,-0.084615,11239680.0,104890348.48,1.56354,7.073077
000158.SZ,2010-02-08,6.934615,6.757692,7.065385,6.719231,6.852147,-3.302146,-0.230769,6756205.0,61432760.84,0.939849,6.988462
000158.SZ,2010-02-09,6.703846,6.757692,6.796154,6.642308,6.733753,0.0,0.0,3777711.0,33768498.99,0.525513,6.757692
000158.SZ,2010-02-10,6.842308,6.826923,6.896154,6.773077,6.829536,1.024474,0.069231,3737521.0,33874637.76,0.519923,6.757692
000158.SZ,2010-02-11,6.857692,6.75,6.888462,6.703846,6.792528,-1.126761,-0.076923,3798200.0,34241859.35,0.528364,6.826923
